image_path,mask_path,label,split
images/167_aug_0_Benign.png,masks/167_aug_0_Benign_mask.png,Benign,train
images/167_aug_1_Benign.png,masks/167_aug_1_Benign_mask.png,Benign,train
images/167_aug_2_Benign.png,masks/167_aug_2_Benign_mask.png,Benign,train
images/167_aug_3_Benign.png,masks/167_aug_3_Benign_mask.png,Benign,train
images/167_aug_4_Benign.png,masks/167_aug_4_Benign_mask.png,Benign,train
images/168_aug_0_Benign.png,masks/168_aug_0_Benign_mask.png,Benign,train
images/168_aug_1_Benign.png,masks/168_aug_1_Benign_mask.png,Benign,train
images/168_aug_2_Benign.png,masks/168_aug_2_Benign_mask.png,Benign,train
images/168_aug_3_Benign.png,masks/168_aug_3_Benign_mask.png,Benign,train
images/168_aug_4_Benign.png,masks/168_aug_4_Benign_mask.png,Benign,train
images/169_aug_0_Benign.png,masks/169_aug_0_Benign_mask.png,Benign,val
images/169_aug_1_Benign.png,masks/169_aug_1_Benign_mask.png,Benign,val
images/169_aug_2_Benign.png,masks/169_aug_2_Benign_mask.png,Benign,val
images/169_aug_3_Benign.png,masks/169_aug_3_Benign_mask.png,Benign,val
images/169_aug_4_Benign.png,masks/169_aug_4_Benign_mask.png,Benign,val
images/170_aug_0_Benign.png,masks/170_aug_0_Benign_mask.png,Benign,train
images/170_aug_1_Benign.png,masks/170_aug_1_Benign_mask.png,Benign,train
images/170_aug_2_Benign.png,masks/170_aug_2_Benign_mask.png,Benign,train
images/170_aug_3_Benign.png,masks/170_aug_3_Benign_mask.png,Benign,train
images/170_aug_4_Benign.png,masks/170_aug_4_Benign_mask.png,Benign,train
images/171_aug_0_Benign.png,masks/171_aug_0_Benign_mask.png,Benign,test
images/171_aug_1_Benign.png,masks/171_aug_1_Benign_mask.png,Benign,test
images/171_aug_2_Benign.png,masks/171_aug_2_Benign_mask.png,Benign,test
images/171_aug_3_Benign.png,masks/171_aug_3_Benign_mask.png,Benign,test
images/171_aug_4_Benign.png,masks/171_aug_4_Benign_mask.png,Benign,test
images/172_aug_0_Benign.png,masks/172_aug_0_Benign_mask.png,Benign,train
images/172_aug_1_Benign.png,masks/172_aug_1_Benign_mask.png,Benign,train
images/172_aug_2_Benign.png,masks/172_aug_2_Benign_mask.png,Benign,train
images/172_aug_3_Benign.png,masks/172_aug_3_Benign_mask.png,Benign,train
images/172_aug_4_Benign.png,masks/172_aug_4_Benign_mask.png,Benign,train
images/173_aug_0_Benign.png,masks/173_aug_0_Benign_mask.png,Benign,train
images/173_aug_1_Benign.png,masks/173_aug_1_Benign_mask.png,Benign,train
images/173_aug_2_Benign.png,masks/173_aug_2_Benign_mask.png,Benign,train
images/173_aug_3_Benign.png,masks/173_aug_3_Benign_mask.png,Benign,train
images/173_aug_4_Benign.png,masks/173_aug_4_Benign_mask.png,Benign,train
images/174_aug_0_Benign.png,masks/174_aug_0_Benign_mask.png,Benign,test
images/174_aug_1_Benign.png,masks/174_aug_1_Benign_mask.png,Benign,test
images/174_aug_2_Benign.png,masks/174_aug_2_Benign_mask.png,Benign,test
images/174_aug_3_Benign.png,masks/174_aug_3_Benign_mask.png,Benign,test
images/174_aug_4_Benign.png,masks/174_aug_4_Benign_mask.png,Benign,test
images/175_aug_0_Benign.png,masks/175_aug_0_Benign_mask.png,Benign,train
images/175_aug_1_Benign.png,masks/175_aug_1_Benign_mask.png,Benign,train
images/175_aug_2_Benign.png,masks/175_aug_2_Benign_mask.png,Benign,train
images/175_aug_3_Benign.png,masks/175_aug_3_Benign_mask.png,Benign,train
images/175_aug_4_Benign.png,masks/175_aug_4_Benign_mask.png,Benign,train
images/176_aug_0_Benign.png,masks/176_aug_0_Benign_mask.png,Benign,train
images/176_aug_1_Benign.png,masks/176_aug_1_Benign_mask.png,Benign,train
images/176_aug_2_Benign.png,masks/176_aug_2_Benign_mask.png,Benign,train
images/176_aug_3_Benign.png,masks/176_aug_3_Benign_mask.png,Benign,train
images/176_aug_4_Benign.png,masks/176_aug_4_Benign_mask.png,Benign,train
images/177_aug_0_Benign.png,masks/177_aug_0_Benign_mask.png,Benign,train
images/177_aug_1_Benign.png,masks/177_aug_1_Benign_mask.png,Benign,train
images/177_aug_2_Benign.png,masks/177_aug_2_Benign_mask.png,Benign,train
images/177_aug_3_Benign.png,masks/177_aug_3_Benign_mask.png,Benign,train
images/177_aug_4_Benign.png,masks/177_aug_4_Benign_mask.png,Benign,train
images/178_aug_0_Benign.png,masks/178_aug_0_Benign_mask.png,Benign,train
images/178_aug_1_Benign.png,masks/178_aug_1_Benign_mask.png,Benign,train
images/178_aug_2_Benign.png,masks/178_aug_2_Benign_mask.png,Benign,train
images/178_aug_3_Benign.png,masks/178_aug_3_Benign_mask.png,Benign,train
images/178_aug_4_Benign.png,masks/178_aug_4_Benign_mask.png,Benign,train
images/179_aug_0_Benign.png,masks/179_aug_0_Benign_mask.png,Benign,train
images/179_aug_1_Benign.png,masks/179_aug_1_Benign_mask.png,Benign,train
images/179_aug_2_Benign.png,masks/179_aug_2_Benign_mask.png,Benign,train
images/179_aug_3_Benign.png,masks/179_aug_3_Benign_mask.png,Benign,train
images/179_aug_4_Benign.png,masks/179_aug_4_Benign_mask.png,Benign,train
images/180_aug_0_Benign.png,masks/180_aug_0_Benign_mask.png,Benign,train
images/180_aug_1_Benign.png,masks/180_aug_1_Benign_mask.png,Benign,train
images/180_aug_2_Benign.png,masks/180_aug_2_Benign_mask.png,Benign,train
images/180_aug_3_Benign.png,masks/180_aug_3_Benign_mask.png,Benign,train
images/180_aug_4_Benign.png,masks/180_aug_4_Benign_mask.png,Benign,train
images/181_aug_0_Benign.png,masks/181_aug_0_Benign_mask.png,Benign,train
images/181_aug_1_Benign.png,masks/181_aug_1_Benign_mask.png,Benign,train
images/181_aug_2_Benign.png,masks/181_aug_2_Benign_mask.png,Benign,train
images/181_aug_3_Benign.png,masks/181_aug_3_Benign_mask.png,Benign,train
images/181_aug_4_Benign.png,masks/181_aug_4_Benign_mask.png,Benign,train
images/182_aug_0_Benign.png,masks/182_aug_0_Benign_mask.png,Benign,train
images/182_aug_1_Benign.png,masks/182_aug_1_Benign_mask.png,Benign,train
images/182_aug_2_Benign.png,masks/182_aug_2_Benign_mask.png,Benign,train
images/182_aug_3_Benign.png,masks/182_aug_3_Benign_mask.png,Benign,train
images/182_aug_4_Benign.png,masks/182_aug_4_Benign_mask.png,Benign,train
images/183_aug_0_Benign.png,masks/183_aug_0_Benign_mask.png,Benign,train
images/183_aug_1_Benign.png,masks/183_aug_1_Benign_mask.png,Benign,train
images/183_aug_2_Benign.png,masks/183_aug_2_Benign_mask.png,Benign,train
images/183_aug_3_Benign.png,masks/183_aug_3_Benign_mask.png,Benign,train
images/183_aug_4_Benign.png,masks/183_aug_4_Benign_mask.png,Benign,train
images/184_aug_0_Benign.png,masks/184_aug_0_Benign_mask.png,Benign,train
images/184_aug_1_Benign.png,masks/184_aug_1_Benign_mask.png,Benign,train
images/184_aug_2_Benign.png,masks/184_aug_2_Benign_mask.png,Benign,train
images/184_aug_3_Benign.png,masks/184_aug_3_Benign_mask.png,Benign,train
images/184_aug_4_Benign.png,masks/184_aug_4_Benign_mask.png,Benign,train
images/185_aug_0_Benign.png,masks/185_aug_0_Benign_mask.png,Benign,train
images/185_aug_1_Benign.png,masks/185_aug_1_Benign_mask.png,Benign,train
images/185_aug_2_Benign.png,masks/185_aug_2_Benign_mask.png,Benign,train
images/185_aug_3_Benign.png,masks/185_aug_3_Benign_mask.png,Benign,train
images/185_aug_4_Benign.png,masks/185_aug_4_Benign_mask.png,Benign,train
images/186_aug_0_Benign.png,masks/186_aug_0_Benign_mask.png,Benign,train
images/186_aug_1_Benign.png,masks/186_aug_1_Benign_mask.png,Benign,train
images/186_aug_2_Benign.png,masks/186_aug_2_Benign_mask.png,Benign,train
images/186_aug_3_Benign.png,masks/186_aug_3_Benign_mask.png,Benign,train
images/186_aug_4_Benign.png,masks/186_aug_4_Benign_mask.png,Benign,train
images/187_aug_0_Benign.png,masks/187_aug_0_Benign_mask.png,Benign,test
images/187_aug_1_Benign.png,masks/187_aug_1_Benign_mask.png,Benign,test
images/187_aug_2_Benign.png,masks/187_aug_2_Benign_mask.png,Benign,test
images/187_aug_3_Benign.png,masks/187_aug_3_Benign_mask.png,Benign,test
images/187_aug_4_Benign.png,masks/187_aug_4_Benign_mask.png,Benign,test
images/188_aug_0_Benign.png,masks/188_aug_0_Benign_mask.png,Benign,val
images/188_aug_1_Benign.png,masks/188_aug_1_Benign_mask.png,Benign,val
images/188_aug_2_Benign.png,masks/188_aug_2_Benign_mask.png,Benign,val
images/188_aug_3_Benign.png,masks/188_aug_3_Benign_mask.png,Benign,val
images/188_aug_4_Benign.png,masks/188_aug_4_Benign_mask.png,Benign,val
images/189_aug_0_Benign.png,masks/189_aug_0_Benign_mask.png,Benign,test
images/189_aug_1_Benign.png,masks/189_aug_1_Benign_mask.png,Benign,test
images/189_aug_2_Benign.png,masks/189_aug_2_Benign_mask.png,Benign,test
images/189_aug_3_Benign.png,masks/189_aug_3_Benign_mask.png,Benign,test
images/189_aug_4_Benign.png,masks/189_aug_4_Benign_mask.png,Benign,test
images/190_aug_0_Benign.png,masks/190_aug_0_Benign_mask.png,Benign,val
images/190_aug_1_Benign.png,masks/190_aug_1_Benign_mask.png,Benign,val
images/190_aug_2_Benign.png,masks/190_aug_2_Benign_mask.png,Benign,val
images/190_aug_3_Benign.png,masks/190_aug_3_Benign_mask.png,Benign,val
images/190_aug_4_Benign.png,masks/190_aug_4_Benign_mask.png,Benign,val
images/191_aug_0_Benign.png,masks/191_aug_0_Benign_mask.png,Benign,val
images/191_aug_1_Benign.png,masks/191_aug_1_Benign_mask.png,Benign,val
images/191_aug_2_Benign.png,masks/191_aug_2_Benign_mask.png,Benign,val
images/191_aug_3_Benign.png,masks/191_aug_3_Benign_mask.png,Benign,val
images/191_aug_4_Benign.png,masks/191_aug_4_Benign_mask.png,Benign,val
images/192_aug_0_Benign.png,masks/192_aug_0_Benign_mask.png,Benign,train
images/192_aug_1_Benign.png,masks/192_aug_1_Benign_mask.png,Benign,train
images/192_aug_2_Benign.png,masks/192_aug_2_Benign_mask.png,Benign,train
images/192_aug_3_Benign.png,masks/192_aug_3_Benign_mask.png,Benign,train
images/192_aug_4_Benign.png,masks/192_aug_4_Benign_mask.png,Benign,train
images/193_aug_0_Benign.png,masks/193_aug_0_Benign_mask.png,Benign,train
images/193_aug_1_Benign.png,masks/193_aug_1_Benign_mask.png,Benign,train
images/193_aug_2_Benign.png,masks/193_aug_2_Benign_mask.png,Benign,train
images/193_aug_3_Benign.png,masks/193_aug_3_Benign_mask.png,Benign,train
images/193_aug_4_Benign.png,masks/193_aug_4_Benign_mask.png,Benign,train
images/194_aug_0_Benign.png,masks/194_aug_0_Benign_mask.png,Benign,train
images/194_aug_1_Benign.png,masks/194_aug_1_Benign_mask.png,Benign,train
images/194_aug_2_Benign.png,masks/194_aug_2_Benign_mask.png,Benign,train
images/194_aug_3_Benign.png,masks/194_aug_3_Benign_mask.png,Benign,train
images/194_aug_4_Benign.png,masks/194_aug_4_Benign_mask.png,Benign,train
images/195_aug_0_Benign.png,masks/195_aug_0_Benign_mask.png,Benign,train
images/195_aug_1_Benign.png,masks/195_aug_1_Benign_mask.png,Benign,train
images/195_aug_2_Benign.png,masks/195_aug_2_Benign_mask.png,Benign,train
images/195_aug_3_Benign.png,masks/195_aug_3_Benign_mask.png,Benign,train
images/195_aug_4_Benign.png,masks/195_aug_4_Benign_mask.png,Benign,train
images/196_aug_0_Benign.png,masks/196_aug_0_Benign_mask.png,Benign,train
images/196_aug_1_Benign.png,masks/196_aug_1_Benign_mask.png,Benign,train
images/196_aug_2_Benign.png,masks/196_aug_2_Benign_mask.png,Benign,train
images/196_aug_3_Benign.png,masks/196_aug_3_Benign_mask.png,Benign,train
images/196_aug_4_Benign.png,masks/196_aug_4_Benign_mask.png,Benign,train
images/197_aug_0_Benign.png,masks/197_aug_0_Benign_mask.png,Benign,train
images/197_aug_1_Benign.png,masks/197_aug_1_Benign_mask.png,Benign,train
images/197_aug_2_Benign.png,masks/197_aug_2_Benign_mask.png,Benign,train
images/197_aug_3_Benign.png,masks/197_aug_3_Benign_mask.png,Benign,train
images/197_aug_4_Benign.png,masks/197_aug_4_Benign_mask.png,Benign,train
images/198_aug_0_Benign.png,masks/198_aug_0_Benign_mask.png,Benign,train
images/198_aug_1_Benign.png,masks/198_aug_1_Benign_mask.png,Benign,train
images/198_aug_2_Benign.png,masks/198_aug_2_Benign_mask.png,Benign,train
images/198_aug_3_Benign.png,masks/198_aug_3_Benign_mask.png,Benign,train
images/198_aug_4_Benign.png,masks/198_aug_4_Benign_mask.png,Benign,train
images/199_aug_0_Benign.png,masks/199_aug_0_Benign_mask.png,Benign,train
images/199_aug_1_Benign.png,masks/199_aug_1_Benign_mask.png,Benign,train
images/199_aug_2_Benign.png,masks/199_aug_2_Benign_mask.png,Benign,train
images/199_aug_3_Benign.png,masks/199_aug_3_Benign_mask.png,Benign,train
images/199_aug_4_Benign.png,masks/199_aug_4_Benign_mask.png,Benign,train
images/200_aug_0_Benign.png,masks/200_aug_0_Benign_mask.png,Benign,test
images/200_aug_1_Benign.png,masks/200_aug_1_Benign_mask.png,Benign,test
images/200_aug_2_Benign.png,masks/200_aug_2_Benign_mask.png,Benign,test
images/200_aug_3_Benign.png,masks/200_aug_3_Benign_mask.png,Benign,test
images/200_aug_4_Benign.png,masks/200_aug_4_Benign_mask.png,Benign,test
images/201_aug_0_Benign.png,masks/201_aug_0_Benign_mask.png,Benign,test
images/201_aug_1_Benign.png,masks/201_aug_1_Benign_mask.png,Benign,test
images/201_aug_2_Benign.png,masks/201_aug_2_Benign_mask.png,Benign,test
images/201_aug_3_Benign.png,masks/201_aug_3_Benign_mask.png,Benign,test
images/201_aug_4_Benign.png,masks/201_aug_4_Benign_mask.png,Benign,test
images/202_aug_0_Benign.png,masks/202_aug_0_Benign_mask.png,Benign,train
images/202_aug_1_Benign.png,masks/202_aug_1_Benign_mask.png,Benign,train
images/202_aug_2_Benign.png,masks/202_aug_2_Benign_mask.png,Benign,train
images/202_aug_3_Benign.png,masks/202_aug_3_Benign_mask.png,Benign,train
images/202_aug_4_Benign.png,masks/202_aug_4_Benign_mask.png,Benign,train
images/203_aug_0_Benign.png,masks/203_aug_0_Benign_mask.png,Benign,train
images/203_aug_1_Benign.png,masks/203_aug_1_Benign_mask.png,Benign,train
images/203_aug_2_Benign.png,masks/203_aug_2_Benign_mask.png,Benign,train
images/203_aug_3_Benign.png,masks/203_aug_3_Benign_mask.png,Benign,train
images/203_aug_4_Benign.png,masks/203_aug_4_Benign_mask.png,Benign,train
images/204_aug_0_Benign.png,masks/204_aug_0_Benign_mask.png,Benign,train
images/204_aug_1_Benign.png,masks/204_aug_1_Benign_mask.png,Benign,train
images/204_aug_2_Benign.png,masks/204_aug_2_Benign_mask.png,Benign,train
images/204_aug_3_Benign.png,masks/204_aug_3_Benign_mask.png,Benign,train
images/204_aug_4_Benign.png,masks/204_aug_4_Benign_mask.png,Benign,train
images/205_aug_0_Benign.png,masks/205_aug_0_Benign_mask.png,Benign,val
images/205_aug_1_Benign.png,masks/205_aug_1_Benign_mask.png,Benign,val
images/205_aug_2_Benign.png,masks/205_aug_2_Benign_mask.png,Benign,val
images/205_aug_3_Benign.png,masks/205_aug_3_Benign_mask.png,Benign,val
images/205_aug_4_Benign.png,masks/205_aug_4_Benign_mask.png,Benign,val
images/206_aug_0_Benign.png,masks/206_aug_0_Benign_mask.png,Benign,train
images/206_aug_1_Benign.png,masks/206_aug_1_Benign_mask.png,Benign,train
images/206_aug_2_Benign.png,masks/206_aug_2_Benign_mask.png,Benign,train
images/206_aug_3_Benign.png,masks/206_aug_3_Benign_mask.png,Benign,train
images/206_aug_4_Benign.png,masks/206_aug_4_Benign_mask.png,Benign,train
images/207_aug_0_Benign.png,masks/207_aug_0_Benign_mask.png,Benign,test
images/207_aug_1_Benign.png,masks/207_aug_1_Benign_mask.png,Benign,test
images/207_aug_2_Benign.png,masks/207_aug_2_Benign_mask.png,Benign,test
images/207_aug_3_Benign.png,masks/207_aug_3_Benign_mask.png,Benign,test
images/207_aug_4_Benign.png,masks/207_aug_4_Benign_mask.png,Benign,test
images/208_aug_0_Benign.png,masks/208_aug_0_Benign_mask.png,Benign,train
images/208_aug_1_Benign.png,masks/208_aug_1_Benign_mask.png,Benign,train
images/208_aug_2_Benign.png,masks/208_aug_2_Benign_mask.png,Benign,train
images/208_aug_3_Benign.png,masks/208_aug_3_Benign_mask.png,Benign,train
images/208_aug_4_Benign.png,masks/208_aug_4_Benign_mask.png,Benign,train
images/209_aug_0_Benign.png,masks/209_aug_0_Benign_mask.png,Benign,train
images/209_aug_1_Benign.png,masks/209_aug_1_Benign_mask.png,Benign,train
images/209_aug_2_Benign.png,masks/209_aug_2_Benign_mask.png,Benign,train
images/209_aug_3_Benign.png,masks/209_aug_3_Benign_mask.png,Benign,train
images/209_aug_4_Benign.png,masks/209_aug_4_Benign_mask.png,Benign,train
images/210_aug_0_Benign.png,masks/210_aug_0_Benign_mask.png,Benign,train
images/210_aug_1_Benign.png,masks/210_aug_1_Benign_mask.png,Benign,train
images/210_aug_2_Benign.png,masks/210_aug_2_Benign_mask.png,Benign,train
images/210_aug_3_Benign.png,masks/210_aug_3_Benign_mask.png,Benign,train
images/210_aug_4_Benign.png,masks/210_aug_4_Benign_mask.png,Benign,train
images/211_aug_0_Benign.png,masks/211_aug_0_Benign_mask.png,Benign,train
images/211_aug_1_Benign.png,masks/211_aug_1_Benign_mask.png,Benign,train
images/211_aug_2_Benign.png,masks/211_aug_2_Benign_mask.png,Benign,train
images/211_aug_3_Benign.png,masks/211_aug_3_Benign_mask.png,Benign,train
images/211_aug_4_Benign.png,masks/211_aug_4_Benign_mask.png,Benign,train
images/212_aug_0_Benign.png,masks/212_aug_0_Benign_mask.png,Benign,test
images/212_aug_1_Benign.png,masks/212_aug_1_Benign_mask.png,Benign,test
images/212_aug_2_Benign.png,masks/212_aug_2_Benign_mask.png,Benign,test
images/212_aug_3_Benign.png,masks/212_aug_3_Benign_mask.png,Benign,test
images/212_aug_4_Benign.png,masks/212_aug_4_Benign_mask.png,Benign,test
images/213_aug_0_Benign.png,masks/213_aug_0_Benign_mask.png,Benign,test
images/213_aug_1_Benign.png,masks/213_aug_1_Benign_mask.png,Benign,test
images/213_aug_2_Benign.png,masks/213_aug_2_Benign_mask.png,Benign,test
images/213_aug_3_Benign.png,masks/213_aug_3_Benign_mask.png,Benign,test
images/213_aug_4_Benign.png,masks/213_aug_4_Benign_mask.png,Benign,test
images/214_aug_0_Benign.png,masks/214_aug_0_Benign_mask.png,Benign,val
images/214_aug_1_Benign.png,masks/214_aug_1_Benign_mask.png,Benign,val
images/214_aug_2_Benign.png,masks/214_aug_2_Benign_mask.png,Benign,val
images/214_aug_3_Benign.png,masks/214_aug_3_Benign_mask.png,Benign,val
images/214_aug_4_Benign.png,masks/214_aug_4_Benign_mask.png,Benign,val
images/215_aug_0_Benign.png,masks/215_aug_0_Benign_mask.png,Benign,test
images/215_aug_1_Benign.png,masks/215_aug_1_Benign_mask.png,Benign,test
images/215_aug_2_Benign.png,masks/215_aug_2_Benign_mask.png,Benign,test
images/215_aug_3_Benign.png,masks/215_aug_3_Benign_mask.png,Benign,test
images/215_aug_4_Benign.png,masks/215_aug_4_Benign_mask.png,Benign,test
images/216_aug_0_Benign.png,masks/216_aug_0_Benign_mask.png,Benign,test
images/216_aug_1_Benign.png,masks/216_aug_1_Benign_mask.png,Benign,test
images/216_aug_2_Benign.png,masks/216_aug_2_Benign_mask.png,Benign,test
images/216_aug_3_Benign.png,masks/216_aug_3_Benign_mask.png,Benign,test
images/216_aug_4_Benign.png,masks/216_aug_4_Benign_mask.png,Benign,test
images/217_aug_0_Benign.png,masks/217_aug_0_Benign_mask.png,Benign,val
images/217_aug_1_Benign.png,masks/217_aug_1_Benign_mask.png,Benign,val
images/217_aug_2_Benign.png,masks/217_aug_2_Benign_mask.png,Benign,val
images/217_aug_3_Benign.png,masks/217_aug_3_Benign_mask.png,Benign,val
images/217_aug_4_Benign.png,masks/217_aug_4_Benign_mask.png,Benign,val
images/218_aug_0_Benign.png,masks/218_aug_0_Benign_mask.png,Benign,train
images/218_aug_1_Benign.png,masks/218_aug_1_Benign_mask.png,Benign,train
images/218_aug_2_Benign.png,masks/218_aug_2_Benign_mask.png,Benign,train
images/218_aug_3_Benign.png,masks/218_aug_3_Benign_mask.png,Benign,train
images/218_aug_4_Benign.png,masks/218_aug_4_Benign_mask.png,Benign,train
images/219_aug_0_Benign.png,masks/219_aug_0_Benign_mask.png,Benign,train
images/219_aug_1_Benign.png,masks/219_aug_1_Benign_mask.png,Benign,train
images/219_aug_2_Benign.png,masks/219_aug_2_Benign_mask.png,Benign,train
images/219_aug_3_Benign.png,masks/219_aug_3_Benign_mask.png,Benign,train
images/219_aug_4_Benign.png,masks/219_aug_4_Benign_mask.png,Benign,train
images/220_aug_0_Benign.png,masks/220_aug_0_Benign_mask.png,Benign,train
images/220_aug_1_Benign.png,masks/220_aug_1_Benign_mask.png,Benign,train
images/220_aug_2_Benign.png,masks/220_aug_2_Benign_mask.png,Benign,train
images/220_aug_3_Benign.png,masks/220_aug_3_Benign_mask.png,Benign,train
images/220_aug_4_Benign.png,masks/220_aug_4_Benign_mask.png,Benign,train
images/221_aug_0_Benign.png,masks/221_aug_0_Benign_mask.png,Benign,train
images/221_aug_1_Benign.png,masks/221_aug_1_Benign_mask.png,Benign,train
images/221_aug_2_Benign.png,masks/221_aug_2_Benign_mask.png,Benign,train
images/221_aug_3_Benign.png,masks/221_aug_3_Benign_mask.png,Benign,train
images/221_aug_4_Benign.png,masks/221_aug_4_Benign_mask.png,Benign,train
images/222_aug_0_Benign.png,masks/222_aug_0_Benign_mask.png,Benign,train
images/222_aug_1_Benign.png,masks/222_aug_1_Benign_mask.png,Benign,train
images/222_aug_2_Benign.png,masks/222_aug_2_Benign_mask.png,Benign,train
images/222_aug_3_Benign.png,masks/222_aug_3_Benign_mask.png,Benign,train
images/222_aug_4_Benign.png,masks/222_aug_4_Benign_mask.png,Benign,train
images/223_aug_0_Benign.png,masks/223_aug_0_Benign_mask.png,Benign,train
images/223_aug_1_Benign.png,masks/223_aug_1_Benign_mask.png,Benign,train
images/223_aug_2_Benign.png,masks/223_aug_2_Benign_mask.png,Benign,train
images/223_aug_3_Benign.png,masks/223_aug_3_Benign_mask.png,Benign,train
images/223_aug_4_Benign.png,masks/223_aug_4_Benign_mask.png,Benign,train
images/224_aug_0_Benign.png,masks/224_aug_0_Benign_mask.png,Benign,train
images/224_aug_1_Benign.png,masks/224_aug_1_Benign_mask.png,Benign,train
images/224_aug_2_Benign.png,masks/224_aug_2_Benign_mask.png,Benign,train
images/224_aug_3_Benign.png,masks/224_aug_3_Benign_mask.png,Benign,train
images/224_aug_4_Benign.png,masks/224_aug_4_Benign_mask.png,Benign,train
images/225_aug_0_Benign.png,masks/225_aug_0_Benign_mask.png,Benign,train
images/225_aug_1_Benign.png,masks/225_aug_1_Benign_mask.png,Benign,train
images/225_aug_2_Benign.png,masks/225_aug_2_Benign_mask.png,Benign,train
images/225_aug_3_Benign.png,masks/225_aug_3_Benign_mask.png,Benign,train
images/225_aug_4_Benign.png,masks/225_aug_4_Benign_mask.png,Benign,train
images/226_aug_0_Benign.png,masks/226_aug_0_Benign_mask.png,Benign,val
images/226_aug_1_Benign.png,masks/226_aug_1_Benign_mask.png,Benign,val
images/226_aug_2_Benign.png,masks/226_aug_2_Benign_mask.png,Benign,val
images/226_aug_3_Benign.png,masks/226_aug_3_Benign_mask.png,Benign,val
images/226_aug_4_Benign.png,masks/226_aug_4_Benign_mask.png,Benign,val
images/227_aug_0_Benign.png,masks/227_aug_0_Benign_mask.png,Benign,train
images/227_aug_1_Benign.png,masks/227_aug_1_Benign_mask.png,Benign,train
images/227_aug_2_Benign.png,masks/227_aug_2_Benign_mask.png,Benign,train
images/227_aug_3_Benign.png,masks/227_aug_3_Benign_mask.png,Benign,train
images/227_aug_4_Benign.png,masks/227_aug_4_Benign_mask.png,Benign,train
images/228_aug_0_Benign.png,masks/228_aug_0_Benign_mask.png,Benign,train
images/228_aug_1_Benign.png,masks/228_aug_1_Benign_mask.png,Benign,train
images/228_aug_2_Benign.png,masks/228_aug_2_Benign_mask.png,Benign,train
images/228_aug_3_Benign.png,masks/228_aug_3_Benign_mask.png,Benign,train
images/228_aug_4_Benign.png,masks/228_aug_4_Benign_mask.png,Benign,train
images/229_aug_0_Benign.png,masks/229_aug_0_Benign_mask.png,Benign,train
images/229_aug_1_Benign.png,masks/229_aug_1_Benign_mask.png,Benign,train
images/229_aug_2_Benign.png,masks/229_aug_2_Benign_mask.png,Benign,train
images/229_aug_3_Benign.png,masks/229_aug_3_Benign_mask.png,Benign,train
images/229_aug_4_Benign.png,masks/229_aug_4_Benign_mask.png,Benign,train
images/230_aug_0_Benign.png,masks/230_aug_0_Benign_mask.png,Benign,val
images/230_aug_1_Benign.png,masks/230_aug_1_Benign_mask.png,Benign,val
images/230_aug_2_Benign.png,masks/230_aug_2_Benign_mask.png,Benign,val
images/230_aug_3_Benign.png,masks/230_aug_3_Benign_mask.png,Benign,val
images/230_aug_4_Benign.png,masks/230_aug_4_Benign_mask.png,Benign,val
images/231_aug_0_Benign.png,masks/231_aug_0_Benign_mask.png,Benign,train
images/231_aug_1_Benign.png,masks/231_aug_1_Benign_mask.png,Benign,train
images/231_aug_2_Benign.png,masks/231_aug_2_Benign_mask.png,Benign,train
images/231_aug_3_Benign.png,masks/231_aug_3_Benign_mask.png,Benign,train
images/231_aug_4_Benign.png,masks/231_aug_4_Benign_mask.png,Benign,train
images/232_aug_0_Benign.png,masks/232_aug_0_Benign_mask.png,Benign,train
images/232_aug_1_Benign.png,masks/232_aug_1_Benign_mask.png,Benign,train
images/232_aug_2_Benign.png,masks/232_aug_2_Benign_mask.png,Benign,train
images/232_aug_3_Benign.png,masks/232_aug_3_Benign_mask.png,Benign,train
images/232_aug_4_Benign.png,masks/232_aug_4_Benign_mask.png,Benign,train
images/233_aug_0_Benign.png,masks/233_aug_0_Benign_mask.png,Benign,train
images/233_aug_1_Benign.png,masks/233_aug_1_Benign_mask.png,Benign,train
images/233_aug_2_Benign.png,masks/233_aug_2_Benign_mask.png,Benign,train
images/233_aug_3_Benign.png,masks/233_aug_3_Benign_mask.png,Benign,train
images/233_aug_4_Benign.png,masks/233_aug_4_Benign_mask.png,Benign,train
images/234_aug_0_Benign.png,masks/234_aug_0_Benign_mask.png,Benign,train
images/234_aug_1_Benign.png,masks/234_aug_1_Benign_mask.png,Benign,train
images/234_aug_2_Benign.png,masks/234_aug_2_Benign_mask.png,Benign,train
images/234_aug_3_Benign.png,masks/234_aug_3_Benign_mask.png,Benign,train
images/234_aug_4_Benign.png,masks/234_aug_4_Benign_mask.png,Benign,train
images/235_aug_0_Benign.png,masks/235_aug_0_Benign_mask.png,Benign,test
images/235_aug_1_Benign.png,masks/235_aug_1_Benign_mask.png,Benign,test
images/235_aug_2_Benign.png,masks/235_aug_2_Benign_mask.png,Benign,test
images/235_aug_3_Benign.png,masks/235_aug_3_Benign_mask.png,Benign,test
images/235_aug_4_Benign.png,masks/235_aug_4_Benign_mask.png,Benign,test
images/236_aug_0_Benign.png,masks/236_aug_0_Benign_mask.png,Benign,test
images/236_aug_1_Benign.png,masks/236_aug_1_Benign_mask.png,Benign,test
images/236_aug_2_Benign.png,masks/236_aug_2_Benign_mask.png,Benign,test
images/236_aug_3_Benign.png,masks/236_aug_3_Benign_mask.png,Benign,test
